Dataset,Sample_Index,Observed,Predicted,Residual,Standardized_Residual,Residual_Outlier_absSR_gt_3
Train_OOF,1,4.18,4.214261848076923,-0.03426184807692323,-0.051644984545081665,False
Train_OOF,2,5.096910013,4.645633898795453,0.4512761142045463,0.6802361592209603,False
Train_OOF,3,5.372634143,5.570359496555556,-0.19772535355555565,-0.29804354994572996,False
Train_OOF,4,4.995678626,5.496136457066667,-0.500457831066667,-0.7543707768732869,False
Train_OOF,5,4.397940009,5.54845500625,-1.1505149972500002,-1.734241805008809,False
Train_OOF,6,3.0,4.253970004499999,-1.2539700044999993,-1.8901858813044543,False
Train_OOF,7,5.698970004,4.420818754,1.2781512500000005,1.9266357554421407,False
Train_OOF,8,4.698970004,5.220542819607142,-0.5215728156071417,-0.7861986878433593,False
Train_OOF,9,3.53,3.3344696637200006,0.19553033627999916,0.29473486580768266,False
Train_OOF,10,3.71,3.329126180679999,0.380873819320001,0.5741144630682192,False
Train_OOF,11,5.853871964,4.638766194294119,1.2151057697058807,1.8316034370418934,False
Train_OOF,12,4.958607315,4.797754979222223,0.16085233577777736,0.24246258919345487,False
Train_OOF,13,4.173925197,4.375563095333334,-0.2016378983333338,-0.3039411686067732,False
Train_OOF,14,2.71,4.308909187892858,-1.5989091878928576,-2.410133864125497,False
Train_OOF,15,5.0,4.493410540875,0.5065894591250002,0.7636133558374408,False
Train_OOF,16,4.890084137,4.884616817285715,0.005467319714284713,0.00824122626173908,False
Train_OOF,17,6.036212173,5.587676781916667,0.4485353910833334,0.6761048991990375,False
Train_OOF,18,4.48148606,4.188305542611111,0.2931805173888886,0.4419289717085195,False
Train_OOF,19,3.931814138,4.690380749423077,-0.7585666114230767,-1.1434339687515727,False
Train_OOF,20,4.91721463,5.246853435714286,-0.3296388057142856,-0.4968847853259835,False
Train_OOF,21,4.924453039,4.519137468277779,0.40531557072222135,0.6109570137265594,False
Train_OOF,22,5.638272164,5.216694418769231,0.42157774523076874,0.6354699865608833,False
Train_OOF,23,3.935542011,3.747469243166666,0.18807276783333382,0.2834936155894455,False
Train_OOF,24,4.931814138,3.904192654325581,1.027621483674419,1.5489968761581518,False
Train_OOF,25,6.026872146,5.148272416666667,0.8785997293333327,1.3243672478162387,False
Train_OOF,26,4.721246399,4.610323687499999,0.11092271150000066,0.16720060483177895,False
Train_OOF,27,4.236572006,4.298246039124999,-0.06167403312499875,-0.0929650519850022,False
Train_OOF,28,2.3,4.5254218985,-2.2254218985000005,-3.3545148906234923,True
Train_OOF,29,5.045757491,5.12409284625,-0.07833535525000013,-0.11807968449736476,False
Train_OOF,30,5.568636236,5.2853191682,0.28331706779999966,0.4270611893158218,False
Train_OOF,31,3.0,3.241864184961538,-0.24186418496153816,-0.36457671711995787,False
Train_OOF,32,3.41,3.2469435929999992,0.1630564070000009,0.24578492090050202,False
Train_OOF,33,5.15490196,4.952397088137932,0.20250487186206811,0.3052480109695072,False
Train_OOF,34,4.27572413,4.4618798448214285,-0.18615571482142812,-0.28060392403078566,False
Train_OOF,35,4.537602002,4.4966151279333335,0.040986874066666346,0.06178202859844918,False
Train_OOF,36,5.744727495,4.644070263142858,1.1006572318571424,1.659088137950763,False
Train_OOF,37,5.22184875,4.704599435333333,0.5172493146666675,0.7796816097584257,False
Train_OOF,38,6.244125144,5.570359496555556,0.6737656474444442,1.0156082757459959,False
Train_OOF,39,5.605548319,5.496136457066667,0.1094118619333333,0.16492320863454832,False
Train_OOF,40,4.91721463,5.349899156666666,-0.4326845266666659,-0.6522119192877656,False
Train_OOF,41,5.886056648,3.8056239564736845,2.080432691526316,3.1359637682045283,True
Train_OOF,42,3.903089987,4.366608884333333,-0.46351889733333307,-0.6986904569592323,False
Train_OOF,43,6.026872146,5.39490664678261,0.6319654992173893,0.952600349135569,False
Train_OOF,44,4.167491087,3.5153628275999997,0.6521282594000004,0.9829929139405744,False
Train_OOF,45,3.15,3.205382488321429,-0.05538248832142889,-0.08348142070464794,False
Train_OOF,46,3.86,4.412124609653847,-0.552124609653847,-0.8322512804479408,False
Train_OOF,47,4.443697499,4.795880017,-0.3521825180000002,-0.5308663052361334,False
Train_OOF,48,4.522878745,4.585673041941176,-0.06279429694117589,-0.0946536943297755,False
Train_OOF,49,4.04,3.8838309137777776,0.15616908622222248,0.235403239961202,False
Train_OOF,50,4.661543506,4.59233511740625,0.06920838859374978,0.10432204799021422,False
Train_OOF,51,4.036212173,4.914548497282607,-0.878336324282607,-1.323970201231265,False
Train_OOF,52,4.28,4.526198242827586,-0.24619824282758618,-0.3711097083061601,False
Train_OOF,53,2.4,3.363298569571429,-0.9632985695714291,-1.452039003445471,False
Train_OOF,54,3.871600731,4.13708973517647,-0.26548900417647037,-0.40018785579806415,False
Train_OOF,55,4.795880017,4.644070263142858,0.15180975385714213,0.22883215097277443,False
Train_OOF,56,4.387216143,3.7201430573888885,0.6670730856111113,1.0055201669062896,False
Train_OOF,57,4.568636236,4.513106459947369,0.055529776052630986,0.08370343653358205,False
Train_OOF,58,2.4,3.059360839545455,-0.6593608395454549,-0.9938950254960992,False
Train_OOF,59,4.387216143,4.558610514695651,-0.17139437169565142,-0.25835324637078927,False
Train_OOF,60,4.031517051,3.866833958,0.16468309299999984,0.2482369244567909,False
Train_OOF,61,4.958607315,4.526198242827586,0.43240907217241364,0.6517967098376918,False
Train_OOF,62,2.8,3.8608417396,-1.0608417396000003,-1.599071804983018,False
Train_OOF,63,4.301029996,4.993467385200001,-0.6924373892000011,-1.0437533370465562,False
Train_OOF,64,4.259637311,4.643696530421054,-0.38405921942105437,-0.5789160119694767,False
Train_OOF,65,3.47,4.42172382625,-0.9517238262499998,-1.4345916830730732,False
Train_OOF,66,4.91721463,5.330611532809524,-0.4133969028095237,-0.6231385011295554,False
Train_OOF,67,5.0,4.6429431889999995,0.35705681100000053,0.5382136259669952,False
Train_OOF,68,3.0,3.2713129916363624,-0.27131299163636236,-0.40896670922364625,False
Train_OOF,69,6.37675071,5.771909763666667,0.6048409463333329,0.9117138472940973,False
Train_OOF,70,4.48148606,4.585809010339999,-0.10432295033999939,-0.15725238013752876,False
Train_OOF,71,5.554395797,4.978801618454544,0.5755941785454555,0.8676284007937414,False
Train_OOF,72,6.32,4.6880290013,1.6319709987,2.4599699589074753,False
Train_OOF,73,5.226945307,5.277966670500001,-0.051021363500000305,-0.07690762983685312,False
Train_OOF,74,3.798602876,4.310271773454546,-0.511668897454546,-0.7712699047030515,False
Train_OOF,75,3.0,3.3206686945294113,-0.32066869452941127,-0.48336358668922563,False
Train_OOF,76,4.031517051,4.296448184235295,-0.2649311332352955,-0.39934694271974913,False
Train_OOF,77,3.840132153,3.9658983573939395,-0.1257662043939396,-0.18957511187475534,False
Train_OOF,78,3.93,4.371025665625,-0.4410256656249998,-0.6647850295188414,False
Train_OOF,79,5.568636236,5.310794160307693,0.25784207569230677,0.3886611715837362,False
Train_OOF,80,4.301029996,4.3814169915333325,-0.08038699553333295,-0.12117224770314691,False
Train_OOF,81,4.124938737,4.232891636,-0.10795289899999982,-0.16272402434143354,False
Train_OOF,82,5.698970004,5.281001182846155,0.4179688211538455,0.6300300340002796,False
Train_OOF,83,3.31,3.129726241083333,0.18027375891666697,0.2717376912136235,False
Train_OOF,84,4.522878745,4.558610514695651,-0.035731769695651394,-0.05386068753667916,False
Train_OOF,85,2.4,3.0784054326666657,-0.6784054326666658,-1.0226021085233796,False
