1,27.9917
2,28.0232
3,27.9708
4,27.9857
5,28.0589
6,28.0825
7,27.9863
8,27.8878
9,28.0135
10,27.9951
11,28.0835
12,28.0838
13,28.0143
14,28.0608
15,27.9722
16,28.1055
17,28.0459
18,27.9422
19,28.147
20,27.9908
21,27.9018
22,27.9905
23,27.8941
24,27.9261
25,27.9647
26,28.061
27,28.1184
28,27.9808
29,28.1246
30,28.0712
31,28.0564
32,28.1647
33,28.1361
34,28.1192
35,28.1053
36,28.17
37,28.2847
38,28.2624
39,28.1816
40,28.0539
41,28.1624
42,28.1989
43,28.0964
44,28.1116
45,28.1117
46,28.0734
47,28.0693
48,28.1917
49,28.0721
50,28.1073
51,28.0546
52,28.114
53,28.0574
54,27.9782
55,28.1572
56,28.0779
57,28.1451
58,28.0629
59,27.9709
60,28.0275
61,27.9725
62,27.951
63,27.8358
64,27.8793
65,27.8386
66,27.9108
67,27.8833
68,27.923
69,27.9201
70,27.9915
71,27.969
72,27.9895
73,27.992
74,27.8753
75,27.8816
76,27.95
77,27.8895
78,27.9797
79,27.883
80,27.8554
81,27.8349
82,27.8113
83,27.8625
84,27.8182
85,27.96
86,27.971
87,27.9978
88,28.0153
89,28.0643
90,28.1092
91,28.2217
92,28.0775
93,28.0738
94,28.1943
95,28.1046
96,28.0962
97,28.1465
98,28.052
99,28.0892
100,28.1295
101,28.0659
102,28.0959
103,28.1587
104,28.1417
105,28.2666
106,28.1813
107,28.1283
108,28.1747
109,28.2157
110,28.2036
111,28.2441
112,28.2444
113,28.092
114,28.2272
115,28.1583
116,28.2221
117,28.152
118,28.2307
119,28.1565
120,28.2327
121,28.3591
122,28.3121
123,28.3386
124,28.2695
125,28.2834
126,28.3111
127,28.3096
128,28.2107
129,28.1785
130,28.2303
131,28.2047
132,28.1467
133,28.2716
134,28.2213
135,28.259
136,28.279
137,28.2131
138,28.1336
139,28.0809
140,28.1746
141,28.1111
142,28.1099
143,28.0942
144,28.2048
145,28.1664
146,28.269
147,28.2154
148,28.1556
149,28.081
150,28.0711
151,28.0836
152,27.9448
153,28.0317
154,28.0798
155,28.0834
156,28.0407
157,28.1489
158,28.1526
159,28.0896
160,28.1993
161,28.1537
162,28.1943
163,28.1086
164,28.1472
165,28.0938
166,28.1548
167,28.132
168,28.2502
169,28.2621
170,28.1683
171,28.207
172,28.2792
173,28.3741
174,28.4213
175,28.4425
176,28.3539
177,28.4863
178,28.5076
179,28.5732
180,28.5705
181,28.4881
182,28.5187
183,28.4614
184,28.438
185,28.4431
186,28.4865
187,28.5479
188,28.4628
189,28.5244
190,28.5332
191,28.5579
192,28.5172
193,28.4843
194,28.5453
195,28.5065
196,28.643
197,28.4925
198,28.592
199,28.6645
200,28.5881
201,28.4657
202,28.4743
203,28.4532
204,28.5149
205,28.4275
206,28.3776
207,28.4575
208,28.5431
209,28.6218
210,28.6454
211,28.5801
212,28.5076
213,28.4936
214,28.5782
215,28.5616
216,28.602
217,28.589
218,28.5628
219,28.6019
220,28.5602
221,28.3869
222,28.5136
223,28.5233
224,28.5228
225,28.5707
226,28.4993
227,28.492
228,28.5482
229,28.5719
230,28.5252
231,28.6334
232,28.6548
233,28.6834
234,28.5982
235,28.6503
236,28.5953
237,28.7309
238,28.736
239,28.5683
240,28.5699
241,28.5791
242,28.6584
243,28.6194
244,28.6882
245,28.7835
246,28.6841
247,28.6487
248,28.7013
249,28.5544
250,28.5028
251,28.5927
252,28.5412
253,28.6146
254,28.5722
255,28.5628
256,28.6321
257,28.7077
258,28.616
259,28.6611
260,28.5573
261,28.5445
262,28.6537
263,28.6287
264,28.7125
265,28.7089
266,28.5551
267,28.5111
268,28.5943
269,28.6903
270,28.5372
271,28.6691
272,28.6602
273,28.7316
274,28.7319
275,28.8194
276,28.8344
277,28.7749
278,28.6852
279,28.7318
280,28.6801
281,28.7683
282,28.8734
283,28.7723
284,28.748
285,28.7554
286,28.7261
287,28.6538
288,28.7273
289,28.794
